bot_config,lam_confirm,lam_disconfirm,session_id,round,draw_red,draw_blue,true_bayes_mode,bot_mode,modes_diverge,quadratic_score
strong_cb,0.0,0.9,168,5,3,0,13,15,1,-0.0008446911420535441
strong_cb,0.0,0.9,169,1,0,3,0,0,0,-0.005935372343987028
strong_cb,0.0,0.9,169,2,2,1,6,0,1,0.07683316882968841
strong_cb,0.0,0.9,169,3,2,1,9,11,1,0.14704630975750282
strong_cb,0.0,0.9,169,4,3,0,12,13,1,0.15316872684016425
strong_cb,0.0,0.9,169,5,2,1,12,13,1,0.2307243458091573
strong_cb,0.0,0.9,170,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,170,2,3,0,13,18,1,0.016916231492781153
strong_cb,0.0,0.9,170,3,2,1,13,15,1,0.060341236905938095
strong_cb,0.0,0.9,170,4,2,1,13,14,1,0.08907726038708892
strong_cb,0.0,0.9,170,5,1,2,12,12,0,0.2518131832412651
strong_cb,0.0,0.9,171,1,3,0,20,20,0,-0.00215482831448037
strong_cb,0.0,0.9,171,2,2,1,17,17,0,0.022608866447579923
strong_cb,0.0,0.9,171,3,2,1,16,16,0,0.028590874706990843
strong_cb,0.0,0.9,171,4,1,2,13,13,0,0.15387508334510472
strong_cb,0.0,0.9,171,5,1,2,12,12,0,0.25545821807069263
strong_cb,0.0,0.9,172,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,172,2,1,2,10,10,0,0.08700018412586435
strong_cb,0.0,0.9,172,3,2,1,11,11,0,0.14774859837574172
strong_cb,0.0,0.9,172,4,3,0,13,15,1,0.07900519967441433
strong_cb,0.0,0.9,172,5,2,1,13,14,1,0.08560608596735797
strong_cb,0.0,0.9,173,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,173,2,1,2,10,10,0,0.08700018412586435
strong_cb,0.0,0.9,173,3,1,2,9,9,0,0.03788472901459901
strong_cb,0.0,0.9,173,4,2,1,10,10,0,0.088406443153482
strong_cb,0.0,0.9,173,5,2,1,11,11,0,0.15599172225406893
strong_cb,0.0,0.9,174,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,174,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,174,3,2,1,13,13,0,0.14616150909105857
strong_cb,0.0,0.9,174,4,1,2,12,12,0,0.20776595340373077
strong_cb,0.0,0.9,174,5,1,2,11,11,0,0.14439587485134128
strong_cb,0.0,0.9,175,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,175,2,1,2,10,10,0,0.08700018412586435
strong_cb,0.0,0.9,175,3,1,2,9,9,0,0.03788472901459901
strong_cb,0.0,0.9,175,4,2,1,10,10,0,0.088406443153482
strong_cb,0.0,0.9,175,5,2,1,11,11,0,0.15599172225406893
strong_cb,0.0,0.9,176,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,176,2,1,2,10,10,0,0.08700018412586435
strong_cb,0.0,0.9,176,3,3,0,13,17,1,0.04396929089833922
strong_cb,0.0,0.9,176,4,1,2,12,10,1,0.10148452465101661
strong_cb,0.0,0.9,176,5,3,0,13,15,1,-0.0008446911420535441
strong_cb,0.0,0.9,177,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,177,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,177,3,2,1,13,13,0,0.14616150909105857
strong_cb,0.0,0.9,177,4,3,0,15,15,0,0.05144725993539999
strong_cb,0.0,0.9,177,5,0,3,12,9,1,0.08421348186354857
strong_cb,0.0,0.9,178,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,178,2,3,0,17,19,1,0.02596128294043827
strong_cb,0.0,0.9,178,3,1,2,13,11,1,0.10084514688016115
strong_cb,0.0,0.9,178,4,1,2,12,10,1,0.11486387556760351
strong_cb,0.0,0.9,178,5,2,1,12,11,1,0.24474294908835312
strong_cb,0.0,0.9,179,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,179,2,3,0,13,18,1,0.016916231492781153
strong_cb,0.0,0.9,179,3,2,1,13,15,1,0.060341236905938095
strong_cb,0.0,0.9,179,4,1,2,12,12,0,0.14527462171042488
strong_cb,0.0,0.9,179,5,3,0,13,15,1,0.011633797135823687
strong_cb,0.0,0.9,180,1,3,0,20,20,0,-0.00215482831448037
strong_cb,0.0,0.9,180,2,1,2,13,20,1,0.05199465499841766
strong_cb,0.0,0.9,180,3,1,2,11,9,1,0.04782835936590554
strong_cb,0.0,0.9,180,4,3,0,13,16,1,0.060836324320042004
strong_cb,0.0,0.9,180,5,1,2,12,10,1,0.17530122985061763
strong_cb,0.0,0.9,181,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,181,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,181,3,1,2,11,11,0,0.14422551216782056
strong_cb,0.0,0.9,181,4,2,1,12,12,0,0.21881020610665952
strong_cb,0.0,0.9,181,5,1,2,11,11,0,0.14871204745372124
strong_cb,0.0,0.9,182,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,182,2,3,0,13,18,1,0.016916231492781153
strong_cb,0.0,0.9,182,3,2,1,13,15,1,0.060341236905938095
strong_cb,0.0,0.9,182,4,1,2,12,12,0,0.14527462171042488
strong_cb,0.0,0.9,182,5,3,0,13,15,1,0.011633797135823687
strong_cb,0.0,0.9,183,1,3,0,20,20,0,-0.00215482831448037
strong_cb,0.0,0.9,183,2,0,3,10,3,1,-0.03165814405582768
strong_cb,0.0,0.9,183,3,2,1,11,3,1,0.05698878592164733
strong_cb,0.0,0.9,183,4,2,1,12,13,1,0.1479013537816489
strong_cb,0.0,0.9,183,5,3,0,14,14,0,0.013752428034111391
strong_cb,0.0,0.9,184,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,184,2,1,2,10,10,0,0.08700018412586435
strong_cb,0.0,0.9,184,3,3,0,13,17,1,0.04396929089833922
strong_cb,0.0,0.9,184,4,1,2,12,10,1,0.10148452465101661
strong_cb,0.0,0.9,184,5,1,2,11,10,1,0.03710626563846561
strong_cb,0.0,0.9,185,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,185,2,2,1,10,10,0,0.0870001841258643
strong_cb,0.0,0.9,185,3,2,1,11,11,0,0.14659358614130452
strong_cb,0.0,0.9,185,4,3,0,13,14,1,0.0814464406525074
strong_cb,0.0,0.9,185,5,1,2,12,11,1,0.1777291134830446
strong_cb,0.0,0.9,186,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,186,2,2,1,10,10,0,0.0870001841258643
strong_cb,0.0,0.9,186,3,3,0,13,15,1,0.05845992279020763
strong_cb,0.0,0.9,186,4,1,2,12,10,1,0.11384483715799511
strong_cb,0.0,0.9,186,5,2,1,12,12,0,0.24369517443619532
strong_cb,0.0,0.9,187,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,187,2,2,1,10,10,0,0.0870001841258643
strong_cb,0.0,0.9,187,3,2,1,11,11,0,0.14659358614130452
strong_cb,0.0,0.9,187,4,3,0,13,14,1,0.0814464406525074
strong_cb,0.0,0.9,187,5,2,1,13,14,1,0.08016929157504027
strong_cb,0.0,0.9,188,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,188,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,188,3,1,2,11,11,0,0.14422551216782056
strong_cb,0.0,0.9,188,4,3,0,13,16,1,0.05432138083010607
strong_cb,0.0,0.9,188,5,2,1,13,14,1,0.07219489233572444
strong_cb,0.0,0.9,189,1,3,0,20,20,0,-0.00215482831448037
strong_cb,0.0,0.9,189,2,1,2,13,20,1,0.05199465499841766
strong_cb,0.0,0.9,189,3,2,1,13,12,1,0.11903362266655187
strong_cb,0.0,0.9,189,4,1,2,12,11,1,0.14027257443044489
strong_cb,0.0,0.9,189,5,3,0,13,15,1,0.06764165799558677
strong_cb,0.0,0.9,190,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,190,2,3,0,17,19,1,0.02596128294043827
strong_cb,0.0,0.9,190,3,1,2,13,11,1,0.10084514688016115
strong_cb,0.0,0.9,190,4,1,2,12,10,1,0.11486387556760351
strong_cb,0.0,0.9,190,5,2,1,12,11,1,0.24474294908835312
strong_cb,0.0,0.9,191,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,191,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,191,3,2,1,13,13,0,0.14616150909105857
strong_cb,0.0,0.9,191,4,1,2,12,12,0,0.20776595340373077
strong_cb,0.0,0.9,191,5,1,2,11,11,0,0.14439587485134128
strong_cb,0.0,0.9,192,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,192,2,3,0,17,19,1,0.02596128294043827
strong_cb,0.0,0.9,192,3,1,2,13,11,1,0.10084514688016115
strong_cb,0.0,0.9,192,4,3,0,15,17,1,-0.0011182999305864305
strong_cb,0.0,0.9,192,5,2,1,15,16,1,-0.029990588104447866
strong_cb,0.0,0.9,193,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,193,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,193,3,1,2,11,11,0,0.14422551216782056
strong_cb,0.0,0.9,193,4,1,2,10,10,0,0.0857052847796225
strong_cb,0.0,0.9,193,5,2,1,11,11,0,0.15361626194528977
strong_cb,0.0,0.9,194,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,194,2,3,0,13,18,1,0.016916231492781153
strong_cb,0.0,0.9,194,3,2,1,13,15,1,0.060341236905938095
strong_cb,0.0,0.9,194,4,2,1,13,14,1,0.08907726038708892
strong_cb,0.0,0.9,194,5,2,1,13,14,1,0.08183182089374849
strong_cb,0.0,0.9,195,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,195,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,195,3,2,1,13,13,0,0.14616150909105857
strong_cb,0.0,0.9,195,4,1,2,12,12,0,0.20776595340373077
strong_cb,0.0,0.9,195,5,2,1,12,12,0,0.3086440035225201
strong_cb,0.0,0.9,196,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,196,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,196,3,2,1,13,13,0,0.14616150909105857
strong_cb,0.0,0.9,196,4,3,0,15,15,0,0.05144725993539999
strong_cb,0.0,0.9,196,5,2,1,15,15,0,-0.02255534659645085
strong_cb,0.0,0.9,197,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,197,2,2,1,10,10,0,0.0870001841258643
strong_cb,0.0,0.9,197,3,1,2,9,9,0,0.03865512809899062
strong_cb,0.0,0.9,197,4,2,1,10,10,0,0.088432837808169
strong_cb,0.0,0.9,197,5,2,1,11,11,0,0.1556280846087679
strong_cb,0.0,0.9,198,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,198,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,198,3,2,1,13,13,0,0.14616150909105857
strong_cb,0.0,0.9,198,4,2,1,13,13,0,0.1590329049790844
strong_cb,0.0,0.9,198,5,1,2,12,12,0,0.28622651489783413
strong_cb,0.0,0.9,199,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,199,2,3,0,17,19,1,0.02596128294043827
strong_cb,0.0,0.9,199,3,3,0,18,19,1,-0.04786132493216644
strong_cb,0.0,0.9,199,4,2,1,17,17,0,-0.06372196869959779
strong_cb,0.0,0.9,199,5,0,3,13,10,1,0.09908863215475712
strong_cb,0.0,0.9,200,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,200,2,1,2,6,6,0,0.003093805030564181
strong_cb,0.0,0.9,200,3,2,1,9,9,0,0.047400777752217474
strong_cb,0.0,0.9,200,4,3,0,12,14,1,0.12744259303542738
strong_cb,0.0,0.9,200,5,1,2,11,11,0,0.11395270968218274
strong_cb,0.0,0.9,201,1,0,3,0,0,0,-0.005935372343987028
strong_cb,0.0,0.9,201,2,1,2,3,3,0,-0.02385108856633468
strong_cb,0.0,0.9,201,3,3,0,9,15,1,0.06563472937521696
strong_cb,0.0,0.9,201,4,3,0,12,15,1,-0.0433836009033899
strong_cb,0.0,0.9,201,5,1,2,11,15,1,0.11277276277145526
strong_cb,0.0,0.9,202,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,202,2,2,1,10,10,0,0.0870001841258643
strong_cb,0.0,0.9,202,3,2,1,11,11,0,0.14659358614130452
strong_cb,0.0,0.9,202,4,1,2,10,10,0,0.08777186097787909
strong_cb,0.0,0.9,202,5,3,0,12,14,1,0.13445157096031285
strong_cb,0.0,0.9,203,1,0,3,0,0,0,-0.005935372343987028
strong_cb,0.0,0.9,203,2,3,0,10,17,1,0.019394868968803936
strong_cb,0.0,0.9,203,3,1,2,9,17,1,0.07588932292066451
strong_cb,0.0,0.9,203,4,3,0,12,15,1,0.07518689098650613
strong_cb,0.0,0.9,203,5,2,1,12,13,1,0.19562933661373527
strong_cb,0.0,0.9,204,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,204,2,1,2,10,10,0,0.08700018412586435
strong_cb,0.0,0.9,204,3,2,1,11,11,0,0.14774859837574172
strong_cb,0.0,0.9,204,4,2,1,12,12,0,0.22158763924540648
strong_cb,0.0,0.9,204,5,2,1,12,12,0,0.3168255941481267
strong_cb,0.0,0.9,205,1,3,0,20,20,0,-0.00215482831448037
strong_cb,0.0,0.9,205,2,2,1,17,17,0,0.022608866447579923
strong_cb,0.0,0.9,205,3,2,1,16,16,0,0.028590874706990843
strong_cb,0.0,0.9,205,4,1,2,13,13,0,0.15387508334510472
strong_cb,0.0,0.9,205,5,2,1,13,13,0,0.17824741394965665
strong_cb,0.0,0.9,206,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,206,2,3,0,17,19,1,0.02596128294043827
strong_cb,0.0,0.9,206,3,1,2,13,11,1,0.10084514688016115
strong_cb,0.0,0.9,206,4,1,2,12,10,1,0.11486387556760351
strong_cb,0.0,0.9,206,5,1,2,11,10,1,0.026939612478434044
strong_cb,0.0,0.9,207,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,207,2,3,0,13,18,1,0.016916231492781153
strong_cb,0.0,0.9,207,3,0,3,9,4,1,-0.03348742301854896
strong_cb,0.0,0.9,207,4,3,0,12,15,1,-0.01480814363949147
strong_cb,0.0,0.9,207,5,2,1,12,14,1,0.09457537070725267
strong_cb,0.0,0.9,208,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,208,2,3,0,13,18,1,0.016916231492781153
strong_cb,0.0,0.9,208,3,2,1,13,15,1,0.060341236905938095
strong_cb,0.0,0.9,208,4,1,2,12,12,0,0.14527462171042488
strong_cb,0.0,0.9,208,5,1,2,11,10,1,0.09401368753992391
strong_cb,0.0,0.9,209,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,209,2,3,0,13,18,1,0.016916231492781153
strong_cb,0.0,0.9,209,3,1,2,11,8,1,0.05316410785521783
strong_cb,0.0,0.9,209,4,2,1,12,12,0,0.1542484541930178
strong_cb,0.0,0.9,209,5,2,1,12,12,0,0.2773805351981405
strong_cb,0.0,0.9,210,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,210,2,3,0,13,18,1,0.016916231492781153
strong_cb,0.0,0.9,210,3,1,2,11,8,1,0.05316410785521783
strong_cb,0.0,0.9,210,4,3,0,13,16,1,-0.00317632124507905
strong_cb,0.0,0.9,210,5,2,1,13,15,1,0.04124976104763613
strong_cb,0.0,0.9,211,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,211,2,3,0,13,18,1,0.016916231492781153
strong_cb,0.0,0.9,211,3,2,1,13,15,1,0.060341236905938095
strong_cb,0.0,0.9,211,4,3,0,15,16,1,-0.031801235130770864
strong_cb,0.0,0.9,211,5,1,2,14,12,1,0.16555495010062582
strong_cb,0.0,0.9,212,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,212,2,1,2,10,10,0,0.08700018412586435
strong_cb,0.0,0.9,212,3,1,2,9,9,0,0.03788472901459901
strong_cb,0.0,0.9,212,4,1,2,8,8,0,-0.015616294080761747
strong_cb,0.0,0.9,212,5,2,1,9,9,0,-0.025184280199518516
strong_cb,0.0,0.9,213,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,213,2,1,2,6,6,0,0.003093805030564181
strong_cb,0.0,0.9,213,3,1,2,6,6,0,-0.03249527143998458
strong_cb,0.0,0.9,213,4,2,1,8,8,0,-0.013109953784313386
strong_cb,0.0,0.9,213,5,3,0,11,12,1,0.21478442827242966
strong_cb,0.0,0.9,214,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,214,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,214,3,2,1,13,13,0,0.14616150909105857
strong_cb,0.0,0.9,214,4,3,0,15,15,0,0.05144725993539999
strong_cb,0.0,0.9,214,5,2,1,15,15,0,-0.02255534659645085
strong_cb,0.0,0.9,215,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,215,2,3,0,17,19,1,0.02596128294043827
strong_cb,0.0,0.9,215,3,1,2,13,11,1,0.10084514688016115
strong_cb,0.0,0.9,215,4,2,1,13,12,1,0.16313172314026847
strong_cb,0.0,0.9,215,5,1,2,12,11,1,0.2419446012303681
strong_cb,0.0,0.9,216,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,216,2,1,2,10,10,0,0.08700018412586435
strong_cb,0.0,0.9,216,3,2,1,11,11,0,0.14774859837574172
strong_cb,0.0,0.9,216,4,2,1,12,12,0,0.22158763924540648
strong_cb,0.0,0.9,216,5,1,2,11,11,0,0.14963035297563587
strong_cb,0.0,0.9,217,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,217,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,217,3,1,2,11,11,0,0.14422551216782056
strong_cb,0.0,0.9,217,4,3,0,13,16,1,0.05432138083010607
strong_cb,0.0,0.9,217,5,1,2,12,11,1,0.15514334427501952
strong_cb,0.0,0.9,218,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,218,2,1,2,10,10,0,0.08700018412586435
strong_cb,0.0,0.9,218,3,1,2,9,9,0,0.03788472901459901
strong_cb,0.0,0.9,218,4,3,0,12,15,1,0.08534366751594605
strong_cb,0.0,0.9,218,5,3,0,14,15,1,-0.07145403735276791
strong_cb,0.0,0.9,219,1,3,0,20,20,0,-0.00215482831448037
strong_cb,0.0,0.9,219,2,2,1,17,17,0,0.022608866447579923
strong_cb,0.0,0.9,219,3,3,0,18,19,1,-0.04398376955403404
strong_cb,0.0,0.9,219,4,2,1,17,17,0,-0.06697398563242558
strong_cb,0.0,0.9,219,5,0,3,13,10,1,0.10952139808571992
strong_cb,0.0,0.9,220,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,220,2,3,0,17,19,1,0.02596128294043827
strong_cb,0.0,0.9,220,3,1,2,13,11,1,0.10084514688016115
strong_cb,0.0,0.9,220,4,3,0,15,17,1,-0.0011182999305864305
strong_cb,0.0,0.9,220,5,0,3,12,9,1,-0.023888268914580874
strong_cb,0.0,0.9,221,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,221,2,1,2,10,10,0,0.08700018412586435
strong_cb,0.0,0.9,221,3,2,1,11,11,0,0.14774859837574172
strong_cb,0.0,0.9,221,4,3,0,13,15,1,0.07900519967441433
strong_cb,0.0,0.9,221,5,2,1,13,14,1,0.08560608596735797
strong_cb,0.0,0.9,222,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,222,2,2,1,10,10,0,0.0870001841258643
strong_cb,0.0,0.9,222,3,2,1,11,11,0,0.14659358614130452
strong_cb,0.0,0.9,222,4,2,1,12,12,0,0.21788764175736297
strong_cb,0.0,0.9,222,5,2,1,12,12,0,0.3102054077037356
strong_cb,0.0,0.9,223,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,223,2,2,1,10,10,0,0.0870001841258643
strong_cb,0.0,0.9,223,3,1,2,9,9,0,0.03865512809899062
strong_cb,0.0,0.9,223,4,2,1,10,10,0,0.088432837808169
strong_cb,0.0,0.9,223,5,3,0,12,13,1,0.17949811646483332
strong_cb,0.0,0.9,224,1,0,3,0,0,0,-0.005935372343987028
strong_cb,0.0,0.9,224,2,2,1,6,0,1,0.07683316882968841
strong_cb,0.0,0.9,224,3,2,1,9,11,1,0.14704630975750282
strong_cb,0.0,0.9,224,4,1,2,8,9,1,0.06732738179823125
strong_cb,0.0,0.9,224,5,3,0,11,13,1,0.22110894596686792
strong_cb,0.0,0.9,225,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,225,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,225,3,2,1,13,13,0,0.14616150909105857
strong_cb,0.0,0.9,225,4,2,1,13,13,0,0.1590329049790844
strong_cb,0.0,0.9,225,5,1,2,12,12,0,0.28622651489783413
strong_cb,0.0,0.9,226,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,226,2,3,0,13,18,1,0.016916231492781153
strong_cb,0.0,0.9,226,3,2,1,13,15,1,0.060341236905938095
strong_cb,0.0,0.9,226,4,1,2,12,12,0,0.14527462171042488
strong_cb,0.0,0.9,226,5,2,1,12,12,0,0.2732770034921536
strong_cb,0.0,0.9,227,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,227,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,227,3,3,0,16,16,0,0.04494213187953065
strong_cb,0.0,0.9,227,4,3,0,17,18,1,-0.03861935048703667
strong_cb,0.0,0.9,227,5,0,3,13,10,1,0.10776142523579517
strong_cb,0.0,0.9,228,1,3,0,20,20,0,-0.00215482831448037
strong_cb,0.0,0.9,228,2,1,2,13,20,1,0.05199465499841766
strong_cb,0.0,0.9,228,3,3,0,16,18,1,-0.021550806432120692
strong_cb,0.0,0.9,228,4,2,1,15,16,1,-0.000577412910217831
strong_cb,0.0,0.9,228,5,1,2,13,14,1,0.16977275924350343
strong_cb,0.0,0.9,229,1,3,0,20,20,0,-0.00215482831448037
strong_cb,0.0,0.9,229,2,1,2,13,20,1,0.05199465499841766
strong_cb,0.0,0.9,229,3,3,0,16,18,1,-0.021550806432120692
strong_cb,0.0,0.9,229,4,2,1,15,16,1,-0.000577412910217831
strong_cb,0.0,0.9,229,5,2,1,15,15,0,-0.048155663589496384
strong_cb,0.0,0.9,230,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,230,2,1,2,10,10,0,0.08700018412586435
strong_cb,0.0,0.9,230,3,2,1,11,11,0,0.14774859837574172
strong_cb,0.0,0.9,230,4,2,1,12,12,0,0.22158763924540648
strong_cb,0.0,0.9,230,5,0,3,9,7,1,0.07710509959984987
strong_cb,0.0,0.9,231,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,231,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,231,3,1,2,11,11,0,0.14422551216782056
strong_cb,0.0,0.9,231,4,1,2,10,10,0,0.0857052847796225
strong_cb,0.0,0.9,231,5,2,1,11,11,0,0.15361626194528977
strong_cb,0.0,0.9,232,1,3,0,20,20,0,-0.00215482831448037
strong_cb,0.0,0.9,232,2,1,2,13,20,1,0.05199465499841766
strong_cb,0.0,0.9,232,3,0,3,9,6,1,-0.007827089902202627
strong_cb,0.0,0.9,232,4,1,2,8,7,1,-0.05227532183654992
strong_cb,0.0,0.9,232,5,3,0,11,13,1,0.1854491567439127
strong_cb,0.0,0.9,233,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,233,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,233,3,3,0,16,16,0,0.04494213187953065
strong_cb,0.0,0.9,233,4,1,2,13,12,1,0.15180382222016578
strong_cb,0.0,0.9,233,5,1,2,12,11,1,0.21477956313329344
strong_cb,0.0,0.9,234,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,234,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,234,3,1,2,11,11,0,0.14422551216782056
strong_cb,0.0,0.9,234,4,2,1,12,12,0,0.21881020610665952
strong_cb,0.0,0.9,234,5,3,0,13,14,1,0.08652421230928439
strong_cb,0.0,0.9,235,1,3,0,20,20,0,-0.00215482831448037
strong_cb,0.0,0.9,235,2,1,2,13,20,1,0.05199465499841766
strong_cb,0.0,0.9,235,3,0,3,9,6,1,-0.007827089902202627
strong_cb,0.0,0.9,235,4,3,0,12,15,1,0.06582013497927186
strong_cb,0.0,0.9,235,5,1,2,11,11,0,0.14675451120692498
strong_cb,0.0,0.9,236,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,236,2,3,0,17,19,1,0.02596128294043827
strong_cb,0.0,0.9,236,3,1,2,13,11,1,0.10084514688016115
strong_cb,0.0,0.9,236,4,2,1,13,12,1,0.16313172314026847
strong_cb,0.0,0.9,236,5,2,1,13,14,1,0.18581975228586597
strong_cb,0.0,0.9,237,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,237,2,1,2,10,10,0,0.08700018412586435
strong_cb,0.0,0.9,237,3,1,2,9,9,0,0.03788472901459901
strong_cb,0.0,0.9,237,4,3,0,12,15,1,0.08534366751594605
strong_cb,0.0,0.9,237,5,0,3,9,7,1,-0.03073054222861729
strong_cb,0.0,0.9,238,1,1,2,6,6,0,0.0354827518915147
strong_cb,0.0,0.9,238,2,2,1,10,10,0,0.0870001841258643
strong_cb,0.0,0.9,238,3,2,1,11,11,0,0.14659358614130452
strong_cb,0.0,0.9,238,4,1,2,10,10,0,0.08777186097787909
strong_cb,0.0,0.9,238,5,2,1,11,11,0,0.15423016321253213
strong_cb,0.0,0.9,239,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,239,2,2,1,13,13,0,0.11949521193051488
strong_cb,0.0,0.9,239,3,3,0,16,16,0,0.04494213187953065
strong_cb,0.0,0.9,239,4,1,2,13,12,1,0.15180382222016578
strong_cb,0.0,0.9,239,5,2,1,13,13,0,0.19641441675793386
strong_cb,0.0,0.9,240,1,3,0,20,20,0,-0.00215482831448037
strong_cb,0.0,0.9,240,2,1,2,13,20,1,0.05199465499841766
strong_cb,0.0,0.9,240,3,2,1,13,12,1,0.11903362266655187
strong_cb,0.0,0.9,240,4,2,1,13,13,0,0.17230742660211418
strong_cb,0.0,0.9,240,5,2,1,13,13,0,0.1840042558641696
strong_cb,0.0,0.9,241,1,3,0,20,20,0,-0.00215482831448037
strong_cb,0.0,0.9,241,2,1,2,13,20,1,0.05199465499841766
strong_cb,0.0,0.9,241,3,1,2,11,9,1,0.04782835936590554
strong_cb,0.0,0.9,241,4,2,1,12,11,1,0.13852310808681925
strong_cb,0.0,0.9,241,5,2,1,12,12,0,0.2663645011582511
strong_cb,0.0,0.9,242,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,242,2,1,2,10,10,0,0.08700018412586435
strong_cb,0.0,0.9,242,3,2,1,11,11,0,0.14774859837574172
strong_cb,0.0,0.9,242,4,3,0,13,15,1,0.07900519967441433
strong_cb,0.0,0.9,242,5,1,2,12,11,1,0.17647491866009707
strong_cb,0.0,0.9,243,1,2,1,13,13,0,0.08549642750594053
strong_cb,0.0,0.9,243,2,0,3,6,2,1,0.019100175336314376
strong_cb,0.0,0.9,243,3,3,0,11,16,1,0.03357488052085594
strong_cb,0.0,0.9,243,4,3,0,13,16,1,-0.07797184932673716
